0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
77.67976928,90.57957701,103.2508011,116.2146977,123.9305704,129.2046571,133.6800513,137.7344584,141.7357402,145.7419355,149.9854732,154.6791284,160.358684,170.7804357,80.43559069,93.1892758,106.5624866,122.2426832,132.1565905,138.1179235,142.75566,146.7615894,150.5727409,154.3520615,158.1437727,162.3089084,167.397351,176.7988039,86.14035463,99.08182012,112.0948515,126.0081179,134.0140996,139.1773125,143.5670654,147.4763939,151.1835078,154.9252297,158.8419141,163.0801111,168.3928648,178.2475438,agricultural
79.8034608,98.04400769,112.74279,125.1944029,132.9448836,138.3054903,142.9120034,147.174749,151.407178,155.8250374,160.8402051,166.781457,173.8908353,187.5341734,79.08972442,96.9544969,111.6310617,125.8308054,137.8019654,145.6930143,151.3735583,156.2050844,160.683401,164.9053621,169.4069643,174.5439009,180.5332194,191.3897907,86.7673574,103.9222388,116.0871609,129.2238838,140.3080538,147.1198462,152.2155062,156.7355266,161.0224311,165.3877377,170.0061953,175.4783166,182.0143132,193.5612986,agricultural
114.2527238,125.5932493,130.9322794,136.8041017,143.8641316,152.1670583,159.4030329,164.5866268,169.1850032,173.7154454,177.533433,180.6122623,182.4020508,186.7750961,127.9824824,138.364452,145.203589,152.1845759,158.9455245,165.8807947,171.9814182,178.3418073,183.2253792,186.3924375,189.4603717,192.8122196,195.6742149,201.6779154,93.23926511,102.1871395,109.6015809,116.6951506,122.5409101,131.203589,139.6505767,147.4259774,151.2969451,156.5603504,158.8863491,160.37022,162.6906644,169.7170013,agricultural
43.09228797,55.46421705,62.73296304,68.00256355,72.01815851,75.67207862,79.28278513,83.0397351,87.15274514,91.79747917,96.637257,102.036317,109.4191412,130.0380179,51.66054262,63.15851314,70.07605213,75.51762444,79.98034608,83.96325571,87.55958992,90.88998077,94.21790216,97.51741081,101.0529801,105.3042085,111.8718223,131.7456215,39.40055544,50.33967101,56.78701132,62.08374279,66.45460372,70.23242897,73.57197779,76.88805811,80.26960051,83.81734672,88.03524888,93.15189062,99.93078402,116.1469457,agricultural
50.00384533,61.96987823,68.79149754,74.01901303,78.32364879,82.32642598,86.17043998,89.9132664,93.62016663,97.23755608,100.8617817,104.8709677,110.4095279,124.5243486,56.16428114,67.76992096,74.39243751,79.50416578,83.92159795,87.83486435,91.40773174,94.6690878,97.72334971,100.7141636,103.9465926,107.7630848,113.2074343,126.6322085,43.44370861,54.04742576,60.41166417,65.49049348,69.91155736,73.80965606,77.56877403,81.17239906,84.73232215,88.4501175,92.33198035,96.64516129,101.8940397,112.7870568,agricultural
41.3894467,54.13415937,62.20444349,68.21961119,72.91412091,77.04828028,81.11085006,85.32428968,89.84234138,94.72933134,100.5528733,107.7173681,118.6699423,139.2076036,52.20102542,64.41016877,72.10745567,78.0643025,83.07434309,87.36509293,91.20867151,94.73509934,98.33561205,102.0493484,106.2990814,112.065157,121.1454817,140.04827,39.9132664,51.5007477,58.89489425,64.78508866,69.61610767,73.7919248,77.66915848,81.50822474,85.4537492,89.70091861,94.44605853,100.0856655,107.5471053,123.6362666,agricultural
79.74300363,96.64751122,102.7229225,107.533433,110.8043153,114.3911557,118.1830414,120.8553728,123.7222816,126.149968,129.0585345,133.0784021,138.6987823,150.3598889,115.9382611,133.838496,140.792993,146.0737022,150.9258705,154.2375561,157.1796241,161.0777612,164.2493057,166.8707541,169.5731681,174.750267,181.1830805,192.2353695,84.54411451,101.9500107,110.3819697,116.3870968,119.1715445,121.550737,124.8735583,128.6665242,130.9647511,133.5633412,137.3071993,142.1482589,148.4174322,159.0437847,agricultural
59.65199744,82.2059389,91.8468276,96.7088229,100.2172613,104.1162145,107.5181546,110.5315104,114.4125187,118.8455458,122.8152104,127.0561846,133.1781671,145.4771465,95.54795984,119.9000214,130.5780816,137.076693,142.5372784,147.2719504,152.0753951,155.4041871,159.3490707,163.7639393,167.2796411,171.7323222,179.7145909,192.6759932,67.63747063,91.77547533,101.1751762,108.5067293,114.5396283,118.6646016,120.8707817,123.7447127,128.6205939,131.524247,135.4120914,140.8720359,148.4035463,159.3754806,agricultural
39.76928007,49.04785302,53.44520402,56.49690237,58.98184149,61.12005982,63.02306707,64.86007263,66.66118351,68.51036103,70.60371715,73.0585345,76.81585131,90.43186672,69.508652,79.75411237,84.20081179,87.15808588,89.60585345,91.56376843,93.40858607,94.93377483,96.502884,98.10254219,99.78508866,101.9213843,105.0647298,114.7014097,54.122837,63.30933561,67.56035035,70.68340098,73.20700705,75.63383892,77.80200769,79.88399915,81.98910489,84.15488144,86.63234352,89.40504166,93.09634693,102.4053823,agricultural
48.82012391,57.17581713,60.51527451,62.86455885,64.77056185,66.497116,68.13818881,69.61140782,71.38239692,73.12176885,75.22196112,78.08352916,82.64323862,96.41841094,77.39414655,86.11963256,89.53920103,91.92437513,93.79235206,95.52510147,97.2221273,98.82183294,100.5731681,102.5001068,104.7128819,107.290109,110.9418928,119.8494233,59.20700705,67.85943175,72.00192267,75.07327494,77.69450972,79.90151677,81.9760786,84.01260414,86.0093997,88.00149541,90.17090365,92.74428541,96.02157659,103.8037164,agricultural
51.88912626,69.97308267,77.61226234,82.9168981,86.81670583,90.29630421,93.43891499,96.45759453,99.51976073,103.0764794,107.5891903,113.9880367,123.1373638,146.7612132,60.15701773,78.75411237,85.75368511,90.54753258,94.54005554,98.28113651,101.8744126,105.5652638,109.4887844,113.6808374,118.4460585,124.1465499,131.8211921,153.2723195,42.7355266,59.22431104,66.0224311,71.06601154,75.29502243,79.14996796,82.74967962,86.37577441,89.88036744,93.56526383,97.49690237,102.0192267,108.0942106,129.0715506,agricultural
66.87673574,79.37598804,84.71694082,88.25208289,91.10104678,93.66588336,96.04228962,98.43665883,101.1491134,104.3535569,108.2527238,113.4150822,120.7412946,134.7082443,79.06045717,89.46143986,94.65520188,98.877163,102.5377056,105.7863704,108.912217,111.9271523,114.9401837,118.1858577,121.6846828,125.9000214,131.3208716,142.8227253,55.27088229,66.24546037,71.8619953,76.22623371,79.79705191,83.08139286,86.09077317,89.02584918,91.86178167,94.64857936,97.63832514,101.089938,105.6797693,117.0598035,agricultural
67.71758171,83.63661611,89.0852382,92.82140568,96.07776116,99.08395642,102.1824007,105.4426405,108.9418928,112.7850887,116.8784448,121.2270882,126.2146977,140.0598035,73.75838496,88.79064302,95.08993805,99.83016449,103.7957701,107.3057039,110.4085861,113.3975646,116.3798334,119.3501389,122.4103824,125.8485366,130.1988891,144.1168304,53.05020295,68.17133091,74.86284982,79.54197821,83.34458449,86.5389874,89.32379325,91.87417219,94.17346721,96.44477676,98.84554582,101.5330058,105.2018799,119.4959419,agricultural
77.32322153,81.99508652,84.43003632,86.78038881,88.83913694,90.18842128,91.98654421,94.1929075,96.84255501,100.1779534,105.0512711,112.2206793,121.1121555,133.4884665,99.07071139,103.1369366,105.2099979,106.737022,108.3054903,109.5498825,110.9004699,112.3997009,114.6904508,116.8718223,119.6338389,124.9572741,132.2593463,141.8874413,98.6408887,102.907712,104.9611194,106.5550096,107.9504379,109.3550523,111.1384024,112.9201025,114.4618671,116.2661824,118.7323222,123.3183081,129.6351207,138.9609141,agricultural
77.15787225,81.6387524,83.93655202,86.18906217,88.24311045,89.84789575,91.01345579,92.91219825,95.02542192,97.60008545,100.787225,105.3642384,111.9386883,122.2891927,98.08972442,102.1683401,104.3093356,105.8043153,107.326426,108.566332,109.7817172,111.2698141,112.5558641,115.2191839,117.3710746,120.3411664,125.8901944,134.6377616,99.07904294,103.2040162,105.309122,106.7718436,108.2691733,109.437727,111.246903,112.8429823,114.3208716,115.7143773,117.6107669,120.270455,125.2732322,133.6717215,agricultural
114.5556505,122.9632557,126.7088229,128.8038881,130.8107242,132.7538987,135.1702264,137.5953856,139.2916044,141.1108737,143.2424696,147.1653493,150.2591327,157.1787698,136.082461,143.5505234,148.2198248,151.4680624,153.8664815,155.9658193,158.3314823,160.8602863,162.7496261,164.5003204,165.7301859,167.4475539,170.0418714,176.8635199,112.4214911,119.4535356,122.375988,126.4398633,129.2268746,131.2760094,133.2069628,135.8684042,137.8914762,140.4877163,143.9551378,147.1756035,149.8609272,156.3592482,agricultural
131.3016449,135.9207434,139.2268746,141.2328562,142.6787011,144.1781671,145.2063221,147.7314676,149.9873959,151.3257851,152.6669515,154.4802393,156.8312326,161.6770611,130.6983551,135.0469985,137.9698782,140.4597308,141.7808161,143.3845332,145,145.9032258,148.1091647,149.6475112,150.9747917,152.5336467,154.6210211,158.8498505,112.3911557,118.1914121,119.4646443,120.8139286,122.352916,123.5518052,126.0068347,127.752617,128.781457,129.8132878,130.9602649,132.3460799,134.3259987,139.2172149,agricultural
119.4298227,126.6560564,128.8248238,130.7109592,132.5488144,134.1104465,135.5832977,138.1019013,139.6035035,141.4039735,143.0822474,146.5116428,150.6351207,157.9831269,131.2478103,137.6761376,140.8739586,142.8132878,145.4424268,147.3653066,149.5072619,151.2576373,152.7951292,154.5629139,156.5990173,159.7327494,163.4283273,169.7206322,105.3168126,113.1886349,116.7968383,118.4870754,119.2749413,120.5866268,122.0126015,123.4531083,126.8376415,128.5881222,130.472335,132.7051912,136.5671865,145.4256728,agricultural
117.3676565,132.3665883,138.9903867,143.1433454,148.2407605,151.9664602,155.8838103,160.3950011,164.3614612,169.0202948,174.4958342,180.3084811,184.7647938,195.3212302,134.8666952,150.3456526,156.6045717,161.7741935,165.3659474,168.1409955,171.7958138,175.6675924,179.9455245,183.8842128,187.7137364,192.3836787,196.8705405,206.7674071,107.0852382,121.1115146,128.1634266,132.8173467,137.5686819,142.2065798,147.6373345,151.2149113,155.8015381,160.0469985,163.0831019,168.7028413,174.0314035,184.2763776,agricultural
117.3877377,124.5263833,128.4603717,131.4325999,134.0822474,137.7752617,140.438915,143.2661824,146.3334758,149.3556932,151.3943602,153.9032258,158.0681478,164.7217001,127.4548173,134.3697928,139.1142918,143.6353343,146.735313,150.1036103,152.2682614,154.781457,157.0762658,160.2599872,162.0672933,164.2971587,166.9583422,174.2919692,105.1147191,113.009827,116.8028199,119.4866482,122.5110019,126.145909,128.7291756,130.7259133,132.696646,135.3035676,138.6073489,142.2315744,146.3591113,153.3481418,agricultural
130.8015381,136.186285,140.3697928,142.9049348,145.1221961,148.7479171,152.1234515,154.8440504,158.0296945,161.290109,164.784875,169.4174322,174.9918821,183.7496796,131.1726127,137.9220252,141.6481521,144.5088656,147.7376629,150.9301431,153.4083725,155.848323,158.4736167,161.7043367,165.3272805,168.6060671,174.1048921,183.1578385,105.0801111,110.2982269,115.2815638,118.4734031,120.3873104,122.6693014,126.271038,129.366802,132.5345012,136.4535356,140.7607349,146.1884213,150.501175,159.7744554,agricultural
135.6201666,142.422132,144.9098483,148.9017304,150.896176,152.6148259,154.4679624,156.3490707,159.5092929,161.8983123,164.568041,167.3343303,172.4772485,181.5352413,140.489639,148.3691519,151.4637898,153.5426191,155.4605853,157.2916044,160.1072191,162.1732536,164.2839137,165.9395428,167.8686178,170.9820551,175.8423414,184.1407518,115.612476,120.3133946,122.6088443,125.923307,128.2939543,129.765862,131.5121743,133.31489,136.3819697,138.9034394,142.9485153,147.1670583,150.9638966,159.895771,agricultural
81.07284768,92.5462508,97.68938261,101.4676351,105.9645375,109.0728477,111.6819735,114.9356975,117.5035249,119.9790643,121.738731,123.848323,126.4182867,131.4149936,121.6370434,131.6229438,137.3700064,141.2014527,145.3236488,149.683401,152.2891927,155.6212348,158.0871609,160.326426,162.5949583,165.6611835,168.2597736,172.0038445,91.57209998,101.1948302,106.4725486,112.5253151,117.0068361,120.3219398,122.763349,124.865627,127.7979064,131.2189703,133.2078616,135.1589404,137.9568468,145.0311833,agricultural
135.4182867,146.5560778,150.458449,152.4917753,154.065157,156.3274941,157.78129,159.4900662,161.5973083,163.4332408,165.7415082,167.9416791,169.8196966,174.7170013,144.5934629,155.6500748,160.0649434,162.5706046,165.105533,166.4785302,167.734088,169.0566118,170.1514634,171.31489,173.0578936,175.5280923,177.4840846,182.2377189,120.1437727,132.458449,135.6114078,137.959624,140.7393719,142.6618244,143.9192653,145.0636616,146.0341807,147,147.9850459,150.2879727,152.2965178,158.702264,agricultural
117.6953642,124.5494552,127.6370434,130.0848109,132.4962615,135.6581927,138.0777446,140.4667806,142.9267251,147.1427046,150.3988464,153.6336253,158.4819483,167.7394276,125.1424909,132.1871395,136.2584918,139.0730613,141.8111515,145.8269601,148.763349,151.0625935,154.4680624,157.3659474,160.3832514,164.4142277,167.9380474,177.7832123,103.5462508,111.0544755,115.2956633,117.7515488,119.5562914,122.205298,124.3718496,127.8688314,131.0036317,133.345439,135.9224525,139.718009,145.5556505,154.306493,agricultural
131.6464431,139.85815,144.4001282,149.5372784,152.4875027,156.5932493,160.4600598,164.0222175,168.5434736,172.3247169,178.475753,181.9602649,186.0427259,194.0531824,138.8799402,147.1407819,150.6062807,154.0279855,156.911771,159.6458022,162.8981205,166.0371715,168.1572314,170.3262123,175.4595172,179.1409955,184.4332408,192.0175139,119.7882931,125.7549669,129.6114078,131.7972655,133.4956206,135.0852382,136.6258009,139.2948088,142.9356975,145.2864772,147.1715445,150.6299936,154.3420209,161.7584366,agricultural
94.71138646,101.0145268,105.5721,108.368511,110.8122196,113.5571459,116.7894062,119.1903439,121.1140782,123.0769066,125.4828028,128.4131596,132.3144627,140.0115335,137.14185,144.5814997,149.8553728,152.7517624,156.0209357,158.6513565,160.8882956,163.1382183,166.3460799,168.2418287,170.2743004,172.8594317,178.4003418,186.2424178,110.0875881,117.6569109,120.6710105,123.6161077,126.4518265,129.8837855,132.4023921,134.3225806,136.305063,138.8848537,143.4879299,146.9512925,151.02884,158.1482273,agricultural
112.3595386,119.8083743,122.7111728,124.8068789,126.4614399,127.7344584,129.260786,130.6054262,132.4056825,134.8991668,137.0967742,139.5500961,143.2260201,150.7693293,136.0002136,141.2046571,144.5355693,147.1888485,148.871395,150.4548173,151.8714225,154.051912,156.0136723,157.8899808,160.5148473,163.6500748,166.9072848,173.300299,115.047853,119.823542,122.2655416,124.0871609,126.4761803,128.495407,130.5935498,132.0561846,133.5411237,135.5562914,137.7575304,142.1266823,146.8564409,154.2548056,agricultural
120.6808374,128.6541337,132.6740013,136.6810511,139.2264473,141.4407178,143.252029,147.0602435,149.0365307,150.6906644,152.68511,155.4095279,159.6861782,167.9628364,145.3567614,153.355266,156.9177526,160.6825465,162.9427473,164.85815,166,167.3390301,168.6913053,170.117069,172.8850673,175.5906858,178.7470626,186.0634344,112.4097415,119.5210425,123.6701559,127.9273659,130.0912198,132.0572527,134.4918838,136.7150182,138.644734,141.7759026,144.2930998,146.9779962,149.4791711,156.095472,agricultural
140.2952361,152.5785089,158.4716941,162.6022217,165.7177953,168.537492,172.5501922,176.2435377,179.5844905,181.6071352,183.6028626,186.1890622,189.1294595,195.606792,154.6838282,164.7158727,168.39906,172.8278146,176.487289,179.3984191,182.6351986,184.9177526,187.05768,189.4864345,192.3157445,194.6928007,197.7406537,205.3912858,117.0316172,127.9833369,133.3734245,137.9589831,142.8164922,146.5157018,148.805425,150.8951079,154.4285409,157.1636402,159.0623798,160.3712882,163.2486648,171.0664246,agricultural
