0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
129.6906161,143.0407855,153.979859,164.0387714,172.9098691,181.9096861,187.9553541,194.2631756,200.7653575,208.5575697,216.1547499,134.0419674,147.9667674,158.0723397,167.1930178,175.7176905,184.0817526,191.5795569,199.0087278,205.9496475,211.247902,218.3902316,89.68910525,101.0808996,112.6670023,122.6490433,132.3962739,142.2800067,150.7653575,158.4493118,165.0965089,172.4875797,180.9484726,agricultural
84.2867215,90.81184961,94.43101712,97.45182947,100.310339,103.139164,106.0334005,109.0934877,112.5595838,117.1236992,126.6777442,83.62514689,89.44847264,92.83920779,95.83702585,98.60960054,101.3785462,104.1920107,107.1651561,110.4956361,114.8606915,123.8682444,82.47876448,87.80278617,91.00671366,93.75562269,96.25142665,98.88769515,101.4773414,104.2089627,107.3420611,111.3472642,119.6549178,agricultural
142.1205305,153.5730111,162.0171198,170.9754951,181.2374958,187.2536512,193.3427325,199.7029204,207.9879154,214.6661631,223.7942263,141.5872083,153.7440416,162.3059752,170.3818395,180.8306479,188.4302501,194.7562941,201.3726083,206.6644847,212.3190668,221.0800604,97.95333221,109.8549849,118.5310507,129.3289695,140.9687815,149.3573947,156.9885868,161.9929507,169.5699899,176.7366566,186.9984894,agricultural
62.82205808,76.63024505,90.92766029,102.721383,109.7059416,114.613396,118.9531722,123.458711,128.5377644,134.7165156,145.5649547,68.66140675,83.77660289,99.33652232,112.5204767,119.9075193,124.6296794,128.6772407,132.8298087,137.3420611,142.7207116,152.1992279,62.85529629,76.56294058,90.96760658,103.1183283,109.9887546,114.270606,117.9635784,121.6717019,125.8843572,131.193857,141.5263511,agricultural
52.67198254,66.5686472,80.98254448,96.99546828,109.1413226,116.520564,122.2505874,127.6487076,133.6607922,141.4488083,158.7870091,51.74467014,65.84424303,81.47767707,99.51242028,115.2173548,125.2355212,131.6359517,136.9991608,142.7332998,149.9412555,165.555052,52.69179117,65.581571,79.85716683,95.86220208,108.1530715,115.5099882,121.1431688,126.4253105,132.2428667,139.8373615,156.8413897,agricultural
59.60147725,79.07468949,100.7284324,115.5194696,124.9320242,133.5534665,142.3450822,151.6092649,161.3548171,171.7982544,188.1354481,61.5440658,81.57317892,104.8437395,122.4221215,132.2353139,140.4749035,148.8089963,157.5021819,166.6596173,176.6064115,192.4991608,66.58469028,86.44931185,107.9741524,121.2104733,130.0456529,138.3594091,146.9781806,156.2440416,165.9187647,176.4437731,193.1945284,agricultural
84.89323485,98.69201074,107.2470628,114.9892581,122.9305136,128.7387947,134.8823431,141.0391071,148.3746224,154.0641155,161.8254448,106.6212859,120.5313864,129.8820074,137.4617321,145.0117489,152.2617089,158.4425982,164.2532729,168.6668345,175.2749245,183.904666,85.58183649,98.30933199,108.0523666,117.4686136,123.3126888,130.8262548,137.436388,145.8365223,151.9177576,159.2339711,166.6888218,agricultural
100.4013765,111.170527,118.0456529,123.4721383,127.6866398,131.8675508,137.5949983,143.2536086,149.9367237,156.3623699,165.7339711,124.491019,135.6678416,142.055052,147.9860692,152.9686136,157.7376196,163.1621349,167.1072508,172.7579725,179.6542464,189.8177241,98.45929159,110.1711984,117.1861363,120.577375,125.9342061,131.1413463,136.7096341,144.3084928,150.3776435,158.0399463,167.9145686,agricultural
72.33590734,86.83534743,99.57015777,107.7787848,113.2621685,118.0144368,122.8355153,128.1498825,134.4457872,142.3497818,155.0062101,69.55598456,84.70342397,100.2274253,114.251091,121.9541793,127.3661239,132.2618328,137.4493118,143.335851,150.609097,162.509567,74.27832802,88.57502518,101.383518,109.8430681,115.3764686,120.126238,124.8541457,129.9189325,135.8658946,143.4531722,155.8256126,agricultural
109.5511163,126.9097012,135.7267539,143.268043,150.764854,156.5418835,162.4425982,168.4951326,177.6698557,183.4754951,191.4810339,125.5106597,141.4283317,152.0038604,159.9620678,165.6389728,170.1754239,176.3663981,182.4879154,188.4847264,195.047667,204.4330312,93.67651502,107.9323599,117.9657603,125.7724068,133.0464921,139.8304516,146.5401141,151.1424975,157.8517959,162.0354146,172.3632091,agricultural
67.48279335,82.04867405,93.03658946,100.0772071,105.2809668,110.2125231,115.7284324,122.4620678,131.2794562,142.8712655,160.9939577,71.11683733,86.22121517,100.0345754,110.7071165,117.1114468,122.1633373,127.4568647,133.619671,141.3081571,151.7829809,168.7625042,68.43360752,83.20980195,94.37982544,101.3014434,106.2064451,110.6830619,115.5399463,121.4488083,129.1085935,139.4622356,156.7301108,agricultural
42.55245929,57.80849278,75.64971467,90.30647868,102.2687143,112.9499748,122.7703927,132.727761,143.2534408,155.3727761,176.0156093,40.98388451,58.3529708,79.28751259,95.98623699,108.5887882,118.5870405,126.8239342,134.0325613,141.4922793,149.986237,164.7677073,42.6622461,56.82275932,72.73850285,84.93068144,94.07888553,101.3624308,107.6072508,113.3187311,119.1656596,125.9701242,138.4434374,agricultural
13.63924794,48.83148708,77.66028869,95.25109097,107.9340383,119.4369649,131.9961396,145.656764,157.5516952,167.8662303,181.2539443,16.20564042,55.4681101,88.6619671,107.8256126,120.3039611,129.6528454,137.3635448,144.0768714,150.768043,158.3413897,171.6074186,23.73627665,56.45166163,81.45384357,95.33719369,104.4021484,111.5477589,117.9095334,124.244713,130.8445787,138.5161128,151.7329641,agricultural
23.59258016,53.33987915,77.83534743,94.70644512,106.9728097,116.9375525,126.0330648,135.2757637,145.7917086,158.8454179,177.6005371,25.74383079,57.66465257,83.49261497,100.1569319,112.2087949,122.1977505,131.2170191,139.8699228,148.4091977,157.7633434,172.0929842,34.44838006,60.54044982,80.27223901,92.58375294,101.6841222,109.2575122,116.2762672,123.1743874,130.2995972,138.5429674,152.6352803,agricultural
79.58871915,95.46290702,112.4246391,123.60809,130.2784491,135.7058922,140.8177241,145.9362202,151.4222894,157.9060087,169.0708291,82.32029545,98.193857,117.4800269,131.7435381,139.2192011,144.7832802,149.7390064,154.4963075,159.4326955,165.1866398,175.2435381,88.05405405,104.0075529,121.9548506,133.6765693,140.2265861,145.559342,150.3172205,155.0941591,160.1683451,166.0610943,176.632427,agricultural
82.55615243,104.0481705,121.6490433,132.6028869,139.3907351,145.0512003,150.4624035,156.0352467,162.64619,170.8153743,185.2707284,81.78563035,102.9342061,121.4164149,137.2233971,147.0567304,153.8705724,159.6532393,165.1101041,170.9959718,177.9712991,189.5861027,89.41547759,108.9729775,124.9375629,139.7950655,148.3539778,154.4938728,160.0587445,165.5901309,171.6718698,179.2020812,191.6752266,agricultural
116.1631694,127.9278281,134.7603223,143.6424975,153.8581739,162.2098372,168.0659617,173.9095334,178.6859684,181.5669688,186.0728432,129.6110458,141.176905,150.0703256,158.6038939,167.1002014,175.3696492,182.2244042,186.5224908,190.6042296,194.4464585,200.6554213,94.66493201,105.1530715,114.6295737,122.3303122,133.0436388,143.9524929,150.431185,156.5375965,159.4107083,161.4243035,168.616482,agricultural
45.05254323,58.68261161,66.44159114,71.85112454,76.50587445,81.09585362,86.22792884,91.99832158,98.27660289,106.0459886,126.4112118,53.47490347,66.18059752,73.89157435,79.76032226,84.81671702,89.2445862,93.43403827,97.70006714,102.3173884,108.7974152,128.2173548,41.17156287,53.1143001,60.47834844,66.26921786,70.99630749,75.2351855,79.46945284,84.01711984,89.5666331,96.93806647,113.3308157,agricultural
51.9195904,64.96962068,72.43957704,78.16045653,83.18076536,88.04482122,92.82057737,97.37025848,102.0795569,107.9066801,122.0701578,58.04028874,70.6748909,77.95585767,83.70443102,88.67975831,93.07050529,97.03423968,100.8638805,105.063612,110.7438738,124.3232628,45.14101058,56.80949983,63.95048674,69.69436052,74.68764686,79.36243075,83.94024841,88.6203424,93.65139308,99.60053709,110.9462907,agricultural
43.40792345,57.63242699,66.45334005,72.68177241,77.96307486,83.2224274,88.7843236,94.9911044,102.6772407,113.6450151,135.9503189,54.09115327,67.77895267,76.28264518,82.84424303,88.26166499,92.99328521,97.49765022,102.2371601,107.944948,116.9880832,136.9526687,41.73526943,54.68277946,63.02014099,69.40399463,74.68479355,79.6001343,84.54716348,89.89006378,96.15021819,104.2259147,120.9201074,agricultural
82.78009065,99.23011078,106.2103055,110.647197,115.3754616,119.5569918,123.0288687,126.327291,130.1045653,136.3642162,148.3343404,119.1148229,136.9107083,144.4778449,150.6562605,154.9080228,159.0696659,163.5352467,166.9983216,171.0050352,178.3905673,190.5177912,87.54691959,105.6446794,114.655757,119.0634441,122.1451829,127.0475071,130.4222894,133.7995972,138.5511917,145.9545149,157.2163478,agricultural
63.44284036,86.68143672,95.48355153,100.0280295,104.965089,109.027027,113.3999664,119.0119168,124.1480363,130.3143672,143.5248406,99.45140171,124.9768379,135.2217187,142.2766029,148.4731454,153.7671647,158.3405505,163.9572004,168.3630413,176.2045989,190.6794226,71.86536847,96.08828466,106.1943605,114.2364888,119.1337697,122.2284707,127.4561934,131.6792548,136.9244713,145.3949312,157.5360859,agricultural
41.33087124,51.00990265,55.58677409,58.86790869,61.56428332,63.96122209,66.24051695,68.6482041,71.30899631,75.07687143,87.91104397,71.23686419,81.77458879,86.33282981,89.4761665,92.01460222,94.15645459,96.15021819,98.15189661,100.4197717,103.6341054,112.9617321,55.68289407,65.19620678,69.72222222,73.14652568,76.08593488,78.87678362,81.51040618,84.29204431,87.44612286,91.47767707,100.7593152,agricultural
50.26355548,58.67959047,62.13679087,64.74840551,66.86136287,68.90397851,70.94310171,73.17589795,76.10154414,80.47750923,93.98825109,78.90951821,87.6639812,91.19335347,93.76552534,95.9204431,98.003861,100.1715341,102.62286,105.4566969,109.2962403,118.3011078,60.65066309,69.7116482,74.17640148,77.54582075,80.35162806,83.00268592,85.5666331,88.07250755,90.97532729,94.57620007,102.4600537,agricultural
54.99211012,73.42161799,81.36522323,86.66817724,91.01275596,94.9489676,98.8121853,103.2727425,109.4462907,119.0382679,142.6085935,63.40741984,81.95938234,89.12990937,94.36706949,99.0706613,103.7335907,108.5854314,113.8680765,120.1708627,128.3873783,149.436388,45.58082928,62.27374958,69.53843572,75.10221551,79.98690836,84.58334732,89.06915072,93.77072843,98.83937563,105.3623699,125.1941927,agricultural
69.0110794,81.81168177,87.20594159,90.98355153,94.19855656,97.23686419,100.4922793,104.5391071,109.7693857,117.4677744,132.4244713,80.81282525,91.7047667,97.60607586,102.3402148,106.5161128,110.449723,114.2643505,118.2886875,122.983048,128.9028197,140.9024841,57.08443848,68.72927157,74.88116818,79.68882175,83.76636455,87.55329864,91.22910373,94.76099362,98.70694864,103.6023834,115.0941591,agricultural
70.54859829,86.12688822,91.73380329,95.9264854,99.76082578,103.7881484,108.1107754,112.9743202,118.2621685,124.0617657,137.5417925,76.39080074,91.55639476,98.40886203,103.6361195,108.0129238,111.9056572,115.6817724,119.4892581,123.458711,128.2943941,141.5575697,55.61356387,71.1858006,78.18898959,83.12990937,87.21215173,90.61255666,93.67623364,96.56361195,99.61597852,103.5664653,116.8081571,agricultural
78.16434447,82.92816381,86.06126217,88.77760994,90.49916079,93.07554138,96.23313192,100.3856999,107.2613293,117.1700235,131.6532393,99.72805103,104.0649547,106.3039611,108.1926821,109.8566633,111.5969448,114.1136287,116.9902652,121.1245384,129.1191675,140.4610608,99.35974484,103.8153743,106.0894596,107.8897281,109.5647868,112.2434111,114.0938234,116.370762,119.9422625,126.9615643,137.5156093,agricultural
77.92865536,82.57905337,85.5020141,88.11967103,90.05941591,91.96105422,94.53558241,97.72188654,102.0647868,109.1765693,120.5936556,98.75507806,103.1047331,105.3826788,107.234139,108.8450822,110.4985731,112.2927157,115.2186975,118.2435381,123.407855,133.2064451,99.75121706,104.1376301,106.3685801,108.1681772,109.6297415,112.3278496,113.9232964,115.8469285,118.3195703,123.0290366,132.301947,agricultural
116.0258519,124.7186975,128.1075864,130.737328,133.1639812,136.6014773,138.8717691,141.1584424,144.5909701,148.8823431,155.9780128,137.2655699,145.5224908,150.6012085,153.7569654,156.4100369,159.7270438,162.2898624,164.5359181,166.2307821,168.7737496,175.7760994,113.7507134,120.5814032,125.0669688,129.1069151,131.7630077,134.442001,137.4855656,140.7401813,145.0490097,148.6359517,155.2346425,agricultural
132.0656371,137.2977509,140.6718698,142.6537429,144.4483048,146.1650159,149.6534072,151.378147,153.238335,155.7524337,160.8821752,131.4571093,136.0782142,139.8872105,141.7564619,143.8737831,145.4238711,147.4425982,149.6698557,151.4619,153.7839879,158.077375,113.4132953,118.7660289,120.4323599,122.2702249,123.7964082,127.3055229,128.5424639,129.8427325,131.407855,133.2426989,138.5281974,agricultural
120.6587208,127.7230614,130.1220208,132.4212823,134.4378986,136.8541212,139.3009399,141.388721,143.7964082,149.2119839,156.73095,132.3174417,139.1565962,142.1752266,145.3207452,147.7573011,150.4577808,152.4404162,154.7279288,157.4293387,161.9227929,168.66952,106.6103743,114.9373951,118,119.2875126,120.9196039,122.6929663,125.9434374,128.7477341,131.0795569,134.8034575,143.895099,agricultural
119.9895921,135.3346761,141.8704263,147.9211145,152.7603223,158.2388786,163.4451158,169.2418597,176.5151057,182.8494461,193.4676066,137.382743,153.3271232,160.2124874,165.1849614,168.9832158,173.6835656,178.9076871,184.0516952,189.2819738,194.8121853,205.1280631,109.6447876,124.0409533,131.4033233,137.3247734,143.6242028,149.4284036,154.6512252,160.1795905,164.6552534,171.740517,182.6795905,agricultural
118.5363438,126.3328298,130.4365559,134.0350789,138.4375629,141.8490851,145.5668009,149.4697885,152.0916415,156.1760658,163.6831151,128.5769683,136.2611615,142.326284,146.649379,150.5802283,153.5465839,156.5216516,160.2358174,162.840047,165.7052702,173.0102383,106.4455263,114.7403491,118.6278953,122.3407184,126.8293051,129.7661575,132.2098019,135.496811,139.7348103,144.625042,152.1691843,agricultural
131.6672822,137.9499832,142.1596173,145.0961732,149.6082578,153.4841363,157.2071165,161.4853978,166.0765358,172.7472306,182.3046324,132.2378714,139.6329305,143.540282,147.6512252,151.4714669,154.704885,157.7708963,161.9103726,166.2940584,171.697046,181.6644847,105.873762,112.3460893,117.6696878,120.3044646,123.2962403,127.9939567,131.7994293,136.5908023,142.5146022,148.8398792,158.088956,agricultural
136.841531,143.5318899,147.5109097,150.8470963,153.0547163,155.3560517,158.6854649,162.0490097,165.5011749,169.9273246,180.1628063,141.829948,149.823095,152.9476334,155.3042967,157.962907,161.1462145,163.8420611,166.0238335,168.6362873,173.8642162,182.7274253,116.390465,121.3559919,124.7556227,128.1596173,130.1733803,132.3639416,135.6569319,139.0668009,144.4296744,149.2831487,158.3405505,agricultural
82.86990096,95.08140316,100.2275932,105.687479,109.6886539,113.274467,116.9033233,120.0548842,122.3606915,125.3187311,130.5802283,123.3201276,134.1369587,140.0332326,145.1304129,150.3435717,153.8996139,157.577375,160.4639141,163.4268211,167.3427325,171.3605237,93.00083935,103.6742195,110.4684458,116.8187311,120.8961061,123.8450562,126.9897617,131.2866734,133.8328298,136.5827459,143.8924136,agricultural
137.2417324,148.5305472,151.9528365,153.998993,156.6728768,158.6357227,161.0908023,163.466096,166.5768714,168.9921114,173.856999,146.4384757,157.8041289,161.735146,165.0088956,166.7386707,168.4663421,169.8397113,171.3902316,173.9026519,176.6671702,181.3870426,122.4010408,133.9686136,137.0949983,140.6797583,143.0149379,144.5131778,145.7641826,147.0840886,148.7124874,151.3044646,157.568815,agricultural
118.8851771,125.8858677,129.3447466,132.3900638,136.2467271,139.2826926,142.3578382,147.1858006,151.3593488,156.3971131,166.1562605,126.2746349,134.007385,138.2364888,141.7089627,146.5716683,149.8992782,153.6238671,157.5016784,161.5486741,166.5892917,175.9853978,104.6422696,113.1193353,116.9912722,119.5495133,122.7160121,126.0525432,130.2985901,133.4855656,136.8311514,143.2698892,152.7954011,agricultural
133.0104079,141.6426653,148.0647868,152.3685801,157.5892917,162.186839,167.4956361,172.5782142,180.0198053,183.9499832,192.8403827,140.2459292,148.7455522,152.9389057,156.7282645,160.3182276,164.6639248,167.6693521,170.7175227,176.6153072,182.1403155,190.8246056,120.7037099,127.4635784,131.1957033,133.4164149,135.4243035,137.8297801,142.1280631,145.2964082,148.2573011,152.629238,160.609097,agricultural
95.7265402,102.9976502,107.5281974,110.6943605,114.211816,118.1504113,120.7207116,123.1983887,126.3818395,130.5186304,138.7799597,138.2400537,147.0372608,151.8383686,155.8663981,159.1144679,162.0006715,165.5914736,168.3071501,170.8860356,176.1364552,184.9338704,111.4260534,118.8858677,122.7589795,126.3081571,130.6002014,133.3068659,135.8823431,139.0817388,144.793387,149.1869755,156.9754951,agricultural
113.6296794,121.1651561,124.1003693,126.4340383,128.1487076,129.8947457,131.8898959,134.9921114,137.8455858,141.3981202,149.690668,136.8954172,142.4598859,146.516952,148.8276267,150.7423632,152.8403559,155.6534072,158.0453172,161.3774757,165.6972138,172.1586103,115.8944099,120.8415576,123.5109097,126.3742867,128.9608929,131.3636058,133.2146694,135.6512252,138.8650554,145.0543807,153.0068815,agricultural
122.0018466,130.4316885,135.3932528,139.1477006,141.8806647,145.0522075,148.6460222,150.8282981,153.4044982,157.8462571,166.5491776,146.7225113,154.9461229,159.4328634,162.8836858,165.2458879,166.4861507,168.4659282,170.2861699,173.7527694,177.2103055,184.925814,113.6397516,121.0463243,126.7994293,130.0003357,132.4488083,135.8673829,138.1161464,141.8197382,145.2265861,148.3705942,154.9254783,agricultural
142.4263891,155.0632763,161.4676066,165.5641155,169.507385,174.4238711,178.7880161,181.7465592,184.3717691,187.7779456,194.5681437,156.4210173,166.4211145,171.2275932,176.3757972,180.2210473,183.7743831,186.5830816,189.6643169,193.0088956,196.3959382,204.0673045,118.8126574,130.2979188,136.5894596,142.5703256,147.0607586,149.8756085,153.4984894,157.2029204,159.5459886,161.6668345,169.8736153,agricultural
119.7540708,127.0918093,129.962907,132.4964753,134.9759987,137.8235689,139.91524,142.1139644,145.7559584,149.9439409,156.6369587,140.519389,147.4696207,151.0048674,153.3360188,155.6581067,158.1420178,161.119671,163.5525344,165.6107754,168.0762001,177.0983552,114.4282357,119.7737496,122.3620342,126.2618328,128.9561934,131.0224945,133.1478684,136.557234,139.4048338,144.6809332,152.3126888,agricultural
127.4235353,132.3838536,135.3044646,137.7385029,139.1958711,140.4425046,141.615475,142.8209131,144.4001343,148.1035582,151.7500839,143.3641095,147.844243,150.147197,151.3996307,152.4916079,153.5308041,154.5469956,155.6136287,156.8638805,159.4885868,163.3700906,122.1324492,127.0491776,128.7430346,129.9276603,130.9911044,131.9424207,132.8548171,133.8158778,135.7856663,137.4422625,142.3459215,agricultural
137.1549438,142.7279288,146.024337,149.6121182,151.2005707,152.6422696,154.4419268,157.4439409,159.7549513,162.5780463,172.1569319,141.9232835,148.5461564,150.8796576,153.3966096,155.6423296,157.4032231,158.9133938,160.5778785,162.9310171,166.0359181,173.0991944,118.6051704,123.529708,126.7964082,129.6827795,131.530715,133.0570757,134.5276939,136.132427,138.1871433,142.9038268,151.6802618,agricultural
126.2371999,133.9771735,139.5132595,143.0109097,147.3526351,150.7141178,153.2029204,157.2460557,161.2178583,167.6945284,180.5743538,134.283532,141.1012085,147.3596845,151.0328969,154.8069822,157.5240893,159.9474656,162.810339,166.1532393,169.412051,181.3350117,109.8022495,117.1675059,121.043471,125.3190668,129.8650554,132.7369481,134.9221215,137.1977174,142.0266868,147.3034575,158.2128231,agricultural
134.2338425,142.0876133,147.4696207,150.3281302,153.2705606,156.2580158,158.7022491,160.9939577,164.6377979,167.9620678,176.1391407,158.0092328,166.6755623,169.9545149,173.414233,176.9138973,179.1987578,181.5780463,184.9560255,187.550856,191.0171198,198.989426,123.1599799,132.8388721,136.9602216,141.9180933,144.8704263,147.1856639,150.3407184,152.4983216,155.9355488,160.3036254,167.0491776,agricultural
127.326003,138.3987915,142.970292,148.1032226,151.9402484,155.1561189,158.9249748,161.4400806,164.5689829,168.9135616,177.1619671,132.9676011,142.5991944,148.7029204,152.4291709,156.4368916,159.369817,162.2995972,165.8311514,167.7366566,170.3346761,178.9644176,106.0501931,116.324102,120.2749245,124.1074186,128.6285666,132.0369313,134.715005,137.7019134,142.8140316,146.8271232,154.5882847,agricultural
136.5647138,148.8066465,155.332662,160.4808661,163.8444109,167.9892563,171.3128567,176.989426,181.7480698,187.6789191,199.7915408,132.4532483,144.5558912,151.3964418,156.3420611,159.810339,164.1166695,167.012756,169.929003,176.2693857,182.7077878,193.4424303,101.1905321,114.9619,120.5107419,125.3516281,130.4283317,133.7045493,137.6785834,144.0011749,149.0469956,156.2878483,167.4568647,agricultural
139.7978848,166.7467271,176.0082242,182.0867741,188.2322927,195.2701024,203.1297415,210.0689829,214.9229607,219.7247398,228.6320913,158.4134632,176.6760658,183.4541793,189.8472642,197.1220208,205.3075374,210.9342061,216.9674387,221.4159114,226.1262169,232.5941591,124.0772201,140.1678416,148.9818731,157.051863,163.5840886,172.078563,179.747902,185.7861699,191.3403827,198.601712,205.6889896,agricultural
87.89189189,100.9681101,109.8680765,117.9271568,124.796576,129.9748195,133.9021484,137.2393421,140.3670695,143.8259483,149.4813696,85.41245593,97.75730111,106.2111447,113.1094327,118.3732796,122.7681719,127.1817724,132.0891239,137.0461564,141.9994965,148.1559248,83.8907168,94.40668009,101.7106412,107.8853642,112.5491776,115.9004532,118.7745888,121.5503525,124.5537093,128.0661296,134.1760658,agricultural
106.1076045,113.2284324,116.9942934,119.7166835,121.8345082,123.7144536,125.6089292,127.6545821,129.952333,133.1522323,140.6134609,111.3213027,119.3465928,125.271232,129.9677744,133.2284324,135.7495384,137.8581739,139.9301779,142.1211816,145.1020477,151.7769386,99.13782105,105.9133938,110.4358845,113.7522659,116.0850957,118.0706732,119.9251427,121.9036589,124.1700235,127.4793555,135.9009735,agricultural
111.6998489,119.9961396,123.7515945,125.996811,127.7682108,129.4827934,131.2062773,133.0668009,135.2433703,138.248909,144.5011749,120.1552795,129.0802283,135.8101712,140.7806311,143.4442766,145.2650663,146.5827459,147.9570326,149.4654246,151.4380665,155.7193689,106.1925466,114.4367237,120.2257469,123.582578,125.540282,127.1574618,128.5867741,130.295569,132.2316213,135.0365895,141.7975831,agricultural
88.94577808,100.0303793,105.9580396,111.0083921,116.2022491,122.8458956,128.5427996,134.7702249,141.3309836,149.5819067,162.1456865,107.7273796,115.6564283,121.8751259,126.9620678,133.412051,141.0622797,149.8793219,157.1384693,163.9149043,169.4091977,180.7591474,87.91640087,94.98623699,99.77391742,104.4187647,111.83048,119.1165016,125.8794898,133.2918765,141.227761,149.7583082,161.504196,agricultural
81.74550948,98.08559919,110.1910037,120.5736824,128.4034911,133.9865704,138.3034575,142.1055723,145.7925478,149.8511245,156.2918765,84.37132785,101.2959047,113.2628399,122.6268882,129.445955,134.5615243,138.9681101,143.0052031,146.8880497,150.8964418,156.7148372,76.86839013,91.17556227,101.1965425,109.06143,114.5327291,118.8782944,122.9043303,126.9595502,131.1953676,135.8016113,142.2212152,agricultural
78.61154944,87.24874119,94.58291373,103.788184,114.7433703,126.0693302,136.9662638,144.9378986,151.6502182,157.118664,163.6012085,77.65083096,85.03390399,92.25008392,101.5852635,112.7802954,124.6781937,135.6977174,143.720376,150.4063444,155.5050352,161.6087613,66.02333389,73.55958375,80.80580732,90.26418261,101.6082578,113.622461,125.2269218,134.7324606,142.0281974,147.759483,153.3628734,agricultural
66.72788316,74.25411212,81.3130245,90.73481034,102.1691843,114.7678362,126.5122524,135.8016113,143.2539443,149.346425,155.5659617,71.28067819,78.16179926,85.32275932,95.01040618,106.6728768,119.4804432,131.1315878,141.2656932,148.9011413,154.1554213,160.1847936,57.77740473,64.57519302,71.7475663,81.64652568,93.58895603,106.6315259,119.9397449,130.1953676,137.7692179,143.520141,149.9484726,agricultural
